year,county,cause,sex,age_code,N
104,3111,13,2,16,4
104,3111,13,2,17,5
104,3111,13,2,18,3
104,3111,13,2,19,3
104,3111,13,2,20,1
104,3111,13,2,21,4
104,3111,13,2,22,1
104,3111,13,2,23,3
104,3111,13,2,24,4
104,3111,14,1,18,1
104,3111,15,2,21,1
104,3111,16,1,18,1
104,3111,17,1,17,2
104,3111,18,1,16,1
104,3111,18,1,19,1
104,3111,18,2,16,1
104,3111,18,2,17,1
104,3111,18,2,18,1
104,3111,19,2,15,2
104,3111,19,2,16,3
104,3111,19,2,17,2
104,3111,19,2,18,7
104,3111,19,2,19,3
104,3111,19,2,20,1
104,3111,19,2,21,1
104,3111,19,2,22,1
104,3111,19,2,24,1
104,3111,20,2,11,1
104,3111,20,2,16,1
104,3111,20,2,17,1
104,3111,20,2,19,1
104,3111,20,2,21,1
104,3111,20,2,22,1
104,3111,21,2,17,2
104,3111,22,2,13,1
104,3111,22,2,16,1
104,3111,23,1,21,1
104,3111,23,1,22,2
104,3111,23,1,23,2
104,3111,23,1,24,1
104,3111,25,1,14,1
104,3111,25,1,15,1
104,3111,25,1,16,1
104,3111,25,1,20,1
104,3111,26,1,19,1
104,3111,26,1,20,1
104,3111,26,1,23,1
104,3111,26,2,20,1
104,3111,27,1,14,1
104,3111,27,1,16,2
104,3111,27,1,19,1
104,3111,27,1,20,1
104,3111,27,2,07,1
104,3111,27,2,12,1
104,3111,27,2,14,1
104,3111,27,2,19,2
104,3111,27,2,20,1
104,3111,27,2,21,1
104,3111,31,1,18,1
104,3111,31,1,19,1
104,3111,31,1,20,1
104,3111,31,1,22,1
104,3111,31,1,25,1
104,3111,31,2,13,1
104,3111,31,2,19,1
104,3111,31,2,20,2
104,3111,31,2,23,1
104,3111,32,1,09,1
104,3111,32,1,19,1
104,3111,32,1,22,2
104,3111,32,2,14,1
104,3111,32,2,15,1
104,3111,33,1,09,1
104,3111,33,1,16,3
104,3111,33,1,18,2
104,3111,33,1,19,3
104,3111,33,1,20,1
104,3111,33,1,21,1
104,3111,33,1,22,2
104,3111,33,1,24,1
104,3111,33,2,16,2
104,3111,33,2,18,3
104,3111,33,2,21,1
104,3111,33,2,23,2
104,3112,01,1,14,1
104,3112,01,1,17,2
104,3112,01,1,20,2
104,3112,01,2,19,1
104,3112,03,1,14,1
104,3112,03,1,17,1
104,3112,03,1,18,1
104,3112,03,1,21,1
104,3112,03,2,19,1
104,3112,04,1,15,1
104,3112,04,1,16,1
104,3112,04,1,17,1
104,3112,04,1,20,1
104,3112,04,1,22,1
104,3112,05,1,18,1
104,3112,05,1,21,1
104,3112,05,1,22,1
104,3112,05,2,22,1
104,3112,07,1,12,1
104,3112,07,1,16,1
104,3112,07,1,17,1
104,3112,07,1,18,2
104,3112,07,1,19,2
104,3112,07,1,22,3
104,3112,07,1,24,2
104,3112,07,2,17,1
104,3112,07,2,20,1
104,3112,07,2,21,1
104,3112,07,2,22,4
104,3112,07,2,23,1
104,3112,07,2,24,1
104,3112,08,1,19,2
104,3112,08,1,20,2
104,3112,08,1,21,1
104,3112,08,1,22,1
104,3112,08,2,16,1
104,3112,08,2,17,1
104,3112,08,2,19,1
104,3112,08,2,20,1
104,3112,08,2,21,2
104,3112,08,2,22,2
104,3112,08,2,23,2
104,3112,08,2,24,1
104,3112,09,1,24,1
104,3112,09,2,19,2
104,3112,09,2,23,1
104,3112,10,1,19,1
104,3112,10,2,17,2
104,3112,10,2,19,1
104,3112,10,2,20,1
104,3112,12,1,18,1
104,3112,13,1,17,1
104,3112,13,1,18,2
104,3112,13,1,19,1
104,3112,13,1,21,6
104,3112,13,1,22,2
104,3112,13,1,23,2
104,3112,13,2,17,1
104,3112,13,2,20,3
104,3112,13,2,21,2
104,3112,13,2,24,1
104,3112,19,2,16,1
104,3112,19,2,18,1
104,3112,19,2,21,1
104,3112,19,2,22,1
104,3112,20,2,14,1
104,3112,20,2,17,1
104,3112,20,2,19,1
104,3112,20,2,21,1
104,3112,22,2,18,1
104,3112,23,1,18,1
104,3112,23,1,21,1
104,3112,24,1,15,1
104,3112,25,1,18,1
104,3112,25,1,22,1
104,3112,26,1,23,1
104,3112,26,2,22,1
104,3112,27,2,20,1
104,3112,29,1,16,1
104,3112,31,2,17,1
104,3112,32,1,04,1
104,3112,32,1,15,1
104,3112,32,1,20,1
104,3112,32,2,19,1
104,3112,33,1,15,1
104,3112,33,1,16,2
104,3112,33,1,22,1
104,3112,33,2,15,1
104,3112,33,2,21,2
104,3113,01,1,13,1
104,3113,01,1,14,4
104,3113,01,1,15,2
104,3113,01,1,16,2
104,3113,01,1,17,4
104,3113,01,1,18,2
104,3113,01,1,19,1
104,3113,01,1,20,1
104,3113,01,1,21,1
104,3113,01,2,19,1
104,3113,01,2,20,1
104,3113,03,1,15,2
104,3113,03,1,16,1
104,3113,03,2,13,1
104,3113,03,2,17,1
104,3113,04,1,15,1
104,3113,04,1,16,4
104,3113,04,1,17,5
104,3113,04,1,18,3
104,3113,04,1,19,2
104,3113,04,1,22,4
104,3113,04,2,14,1
104,3113,05,1,11,1
104,3113,05,1,16,1
104,3113,05,1,18,2
104,3113,05,1,21,1
104,3113,05,1,22,1
104,3113,05,1,24,1
104,3113,05,1,25,1
104,3113,05,2,11,1
104,3113,05,2,16,2
104,3113,05,2,17,1
104,3113,05,2,18,2
104,3113,05,2,20,1
104,3113,05,2,21,1
104,3113,07,1,13,2
104,3113,07,1,14,1
104,3113,07,1,15,1
104,3113,07,1,16,2
104,3113,07,1,18,4
104,3113,07,1,19,2
104,3113,07,1,20,2
104,3113,07,1,22,5
104,3113,07,1,23,1
104,3113,07,2,12,1
104,3113,07,2,13,1
104,3113,07,2,15,2
104,3113,07,2,16,2
104,3113,07,2,17,1
104,3113,07,2,18,2
104,3113,07,2,19,3
104,3113,07,2,21,5
104,3113,07,2,22,2
104,3113,07,2,23,1
104,3113,08,1,14,2
104,3113,08,1,15,3
104,3113,08,1,16,7
104,3113,08,1,17,3
104,3113,08,1,18,11
104,3113,08,1,19,6
104,3113,08,1,20,4
104,3113,08,1,21,5
104,3113,08,1,23,1
104,3113,08,2,13,1
104,3113,08,2,16,1
104,3113,08,2,17,1
104,3113,08,2,18,2
104,3113,08,2,19,4
104,3113,08,2,20,3
104,3113,08,2,21,4
104,3113,08,2,22,3
104,3113,08,2,23,1
104,3113,09,1,19,3
104,3113,10,1,16,2
104,3113,10,1,17,1
104,3113,10,1,18,1
104,3113,10,1,19,1
104,3113,10,1,20,1
104,3113,10,2,17,1
104,3113,10,2,18,2
104,3113,10,2,19,2
104,3113,10,2,20,2
104,3113,10,2,22,2
104,3113,11,1,20,1
104,3113,12,1,17,1
104,3113,13,1,13,1
104,3113,13,1,16,5
104,3113,13,1,17,10
104,3113,13,1,18,9
104,3113,13,1,19,3
104,3113,13,1,20,9
104,3113,13,1,21,3
104,3113,13,1,22,7
104,3113,13,1,23,2
104,3113,13,1,24,3
104,3113,13,2,16,1
104,3113,13,2,17,1
104,3113,13,2,18,6
104,3113,13,2,19,5
104,3113,13,2,20,6
104,3113,13,2,21,3
104,3113,13,2,22,3
104,3113,13,2,23,1
104,3113,13,2,24,1
104,3113,13,2,25,1
104,3113,17,1,21,1
104,3113,18,1,19,1
104,3113,18,2,18,1
104,3113,19,2,14,1
104,3113,19,2,15,3
104,3113,19,2,16,6
104,3113,19,2,18,2
104,3113,19,2,19,1
104,3113,19,2,20,2
104,3113,19,2,22,2
104,3113,19,2,23,1
104,3113,19,2,24,1
104,3113,20,2,12,2
104,3113,20,2,16,1
104,3113,20,2,17,1
104,3113,20,2,18,2
104,3113,20,2,19,1
104,3113,20,2,22,1
104,3113,20,2,23,1
104,3113,21,2,13,1
104,3113,21,2,15,1
104,3113,21,2,16,1
104,3113,21,2,19,2
104,3113,22,2,15,1
104,3113,22,2,18,1
104,3113,23,1,15,1
104,3113,23,1,17,1
104,3113,23,1,18,1
104,3113,23,1,19,2
104,3113,23,1,20,3
104,3113,23,1,22,2
104,3113,25,1,18,1
104,3113,25,1,22,1
104,3113,25,2,17,1
104,3113,25,2,21,1
104,3113,26,1,16,2
104,3113,26,1,18,1
104,3113,26,2,24,1
104,3113,27,1,18,1
104,3113,27,1,19,1
104,3113,29,2,18,2
104,3113,29,2,20,1
104,3113,31,1,18,1
104,3113,31,1,20,2
104,3113,31,1,21,2
104,3113,31,1,22,3
104,3113,31,2,20,1
104,3113,32,1,22,2
104,3113,32,2,13,1
104,3113,32,2,15,1
104,3113,33,1,16,3
104,3113,33,1,18,4
104,3113,33,1,21,1
104,3113,33,2,11,1
104,3113,33,2,16,2
104,3113,33,2,17,2
104,3113,33,2,18,1
104,3113,33,2,19,2
104,3113,33,2,20,1
104,3113,33,2,21,1
104,3113,33,2,22,1
104,3114,01,1,14,3
104,3114,01,1,15,2
104,3114,01,1,17,3
104,3114,01,1,18,2
104,3114,01,1,19,1
104,3114,01,1,20,1
104,3114,01,2,18,1
104,3114,01,2,19,1
104,3114,01,2,21,1
104,3114,02,1,17,1
104,3114,03,1,14,2
104,3114,03,1,15,1
104,3114,03,1,17,1
104,3114,04,1,15,2
104,3114,04,1,16,1
104,3114,04,1,17,1
104,3114,04,1,19,1
104,3114,04,1,20,2
104,3114,04,2,20,1
104,3114,05,1,16,1
104,3114,05,1,18,1
104,3114,05,1,19,2
104,3114,05,1,20,1
104,3114,05,1,21,2
104,3114,05,2,17,2
104,3114,05,2,18,1
104,3114,05,2,20,1
104,3114,05,2,22,2
104,3114,07,1,16,2
104,3114,07,1,17,2
104,3114,07,1,18,1
104,3114,07,1,19,3
104,3114,07,1,21,1
104,3114,07,1,22,2
104,3114,07,1,23,1
104,3114,07,2,12,1
104,3114,07,2,14,1
104,3114,07,2,16,1
104,3114,07,2,17,1
104,3114,07,2,18,3
104,3114,07,2,20,3
104,3114,07,2,21,1
104,3114,07,2,22,1
104,3114,07,2,23,1
104,3114,07,2,24,1
104,3114,07,2,25,1
104,3114,08,1,12,1
104,3114,08,1,14,4
104,3114,08,1,15,3
104,3114,08,1,16,6
104,3114,08,1,17,6
104,3114,08,1,18,6
104,3114,08,1,20,4
104,3114,08,1,21,3
104,3114,08,1,22,2
104,3114,08,1,23,1
104,3114,08,2,14,1
104,3114,08,2,17,1
104,3114,08,2,18,1
104,3114,08,2,20,4
104,3114,08,2,21,2
104,3114,08,2,22,1
104,3114,09,1,17,1
104,3114,09,1,18,1
104,3114,09,1,20,1
104,3114,09,1,21,1
104,3114,09,2,18,1
104,3114,09,2,20,1
104,3114,09,2,22,1
104,3114,10,1,16,1
104,3114,10,1,17,2
104,3114,10,1,18,2
104,3114,10,1,19,1
104,3114,10,1,20,1
104,3114,10,2,11,1
104,3114,10,2,16,1
104,3114,10,2,20,1
104,3114,10,2,21,1
104,3114,10,2,23,1
104,3114,10,2,25,1
104,3114,12,1,15,1
104,3114,12,1,18,2
104,3114,13,1,13,1
104,3114,13,1,16,3
104,3114,13,1,17,3
104,3114,13,1,18,2
104,3114,13,1,19,5
104,3114,13,1,20,6
104,3114,13,1,21,6
104,3114,13,1,22,4
104,3114,13,1,23,4
104,3114,13,1,24,2
104,3114,13,2,15,2
104,3114,13,2,16,3
104,3114,13,2,17,4
104,3114,13,2,18,1
104,3114,13,2,19,1
104,3114,13,2,20,3
104,3114,13,2,21,2
104,3114,13,2,22,4
104,3114,13,2,23,1
104,3114,14,1,17,1
104,3114,14,2,15,1
104,3114,16,1,09,1
104,3114,16,1,12,1
104,3114,16,1,18,2
104,3114,16,2,20,1
104,3114,17,1,20,2
104,3114,17,2,18,1
104,3114,18,1,18,1
104,3114,18,2,18,1
104,3114,18,2,24,1
104,3114,19,2,13,1
104,3114,19,2,15,3
104,3114,19,2,16,3
104,3114,19,2,17,2
104,3114,19,2,18,1
104,3114,19,2,19,2
104,3114,19,2,20,1
104,3114,20,2,13,1
104,3114,20,2,16,1
104,3114,20,2,17,1
104,3114,20,2,18,1
104,3114,20,2,21,1
104,3114,21,2,18,1
104,3114,22,2,11,1
104,3114,22,2,14,1
104,3114,22,2,15,1
104,3114,22,2,16,2
104,3114,22,2,17,1
104,3114,23,1,18,1
104,3114,23,1,21,1
104,3114,24,1,12,2
104,3114,24,1,13,1
104,3114,25,1,14,1
104,3114,25,1,18,1
104,3114,25,2,18,1
104,3114,25,2,20,1
104,3114,26,1,18,1
104,3114,26,2,17,1
104,3114,26,2,21,1
104,3114,26,2,25,1
104,3114,27,1,13,1
104,3114,27,1,19,1
104,3114,27,2,12,1
104,3114,27,2,21,1
104,3114,29,1,16,1
104,3114,29,1,17,1
104,3114,31,1,17,1
104,3114,31,1,18,1
104,3114,31,1,19,1
104,3114,31,1,20,2
104,3114,31,1,23,1
104,3114,31,2,18,1
104,3114,31,2,23,1
104,3114,32,1,23,1
104,3114,32,2,18,1
104,3114,32,2,20,1
104,3114,33,1,15,1
104,3114,33,1,16,4
104,3114,33,1,17,2
104,3114,33,1,19,2
104,3114,33,1,20,1
104,3114,33,1,21,2
104,3114,33,1,22,1
104,3114,33,1,23,1
104,3114,33,2,17,1
104,3114,33,2,18,1
104,3114,33,2,19,1
104,3114,33,2,20,1
104,3114,33,2,21,1
104,3115,01,1,16,1
104,3115,01,1,17,5
104,3115,03,1,16,1
104,3115,04,1,15,1
104,3115,04,1,16,2
104,3115,04,1,19,1
104,3115,05,1,18,1
104,3115,05,1,21,1
104,3115,05,1,23,2
104,3115,05,2,17,1
104,3115,05,2,19,1
104,3115,05,2,20,1
104,3115,05,2,21,1
104,3115,07,1,14,2
104,3115,07,1,22,1
104,3115,07,1,23,2
104,3115,07,2,13,1
104,3115,07,2,15,1
104,3115,07,2,16,1
104,3115,07,2,19,1
104,3115,07,2,21,2
104,3115,07,2,22,1
104,3115,07,2,23,2
104,3115,08,1,13,1
104,3115,08,1,16,1
104,3115,08,1,17,4
104,3115,08,1,18,2
104,3115,08,1,19,1
104,3115,08,1,20,1
104,3115,08,1,22,2
104,3115,08,2,19,2
104,3115,08,2,21,1
104,3115,10,1,22,1
104,3115,10,2,16,2
104,3115,10,2,17,2
104,3115,10,2,23,1
104,3115,13,1,14,1
104,3115,13,1,16,1
104,3115,13,1,17,1
104,3115,13,1,18,2
104,3115,13,1,19,1
104,3115,13,1,20,2
104,3115,13,1,21,2
104,3115,13,1,22,3
104,3115,13,1,23,2
104,3115,13,2,14,1
104,3115,13,2,16,2
104,3115,13,2,18,1
104,3115,13,2,20,2
104,3115,13,2,21,2
104,3115,13,2,22,1
104,3115,13,2,23,1
104,3115,14,2,17,1
104,3115,17,1,20,1
104,3115,18,1,23,1
104,3115,19,2,13,1
104,3115,19,2,14,1
104,3115,19,2,15,2
104,3115,19,2,16,1
104,3115,19,2,17,1
104,3115,19,2,18,1
104,3115,19,2,19,1
104,3115,22,2,12,1
104,3115,22,2,15,1
104,3115,22,2,16,1
104,3115,22,2,17,2
104,3115,23,1,21,1
104,3115,23,1,23,1
104,3115,25,1,21,1
104,3115,25,2,16,1
104,3115,26,1,21,1
104,3115,26,1,22,1
104,3115,26,1,23,1
104,3115,26,2,18,1
104,3115,27,1,11,1
104,3115,27,1,15,2
104,3115,27,2,11,1
104,3115,27,2,15,1
104,3115,27,2,22,1
104,3115,29,2,21,1
104,3115,31,2,24,1
104,3115,32,1,08,1
104,3115,32,2,17,1
104,3115,33,1,18,1
104,3115,33,1,19,1
104,3115,33,1,20,1
104,3115,33,1,21,1
104,3115,33,1,22,1
104,3115,33,1,24,1
104,3115,33,2,18,2
104,3115,33,2,20,2
104,3115,33,2,21,1
104,3116,01,1,14,1
104,3116,01,1,15,3
104,3116,01,1,16,1
104,3116,03,1,21,1
104,3116,04,1,16,1
104,3116,04,1,17,1
104,3116,05,1,17,1
104,3116,05,1,22,1
104,3116,05,2,20,1
104,3116,05,2,21,1
104,3116,05,2,23,1
104,3116,07,1,18,1
104,3116,07,2,17,1
104,3116,07,2,23,2
104,3116,08,1,15,1
104,3116,08,1,17,4
104,3116,08,1,18,4
104,3116,08,1,19,3
104,3116,08,1,20,1
104,3116,08,1,21,2
104,3116,08,1,22,1
104,3116,08,2,16,1
104,3116,08,2,17,1
104,3116,08,2,18,1
104,3116,08,2,20,1
104,3116,08,2,21,1
104,3116,08,2,24,1
104,3116,09,1,16,1
104,3116,09,1,19,1
104,3116,09,2,20,1
104,3116,09,2,21,1
104,3116,10,1,15,1
104,3116,10,1,17,2
104,3116,10,1,21,1
104,3116,13,1,14,1
104,3116,13,1,16,2
104,3116,13,1,17,2
104,3116,13,1,18,2
104,3116,13,1,19,3
104,3116,13,1,20,2
104,3116,13,1,21,2
104,3116,13,1,22,1
104,3116,13,1,23,2
104,3116,13,2,16,1
104,3116,17,1,24,1
104,3116,19,2,14,2
104,3116,19,2,19,2
104,3116,19,2,22,1
104,3116,20,2,23,1
104,3116,21,2,21,1
104,3116,22,2,17,2
104,3116,22,2,18,1
104,3116,23,1,19,1
104,3116,23,1,21,1
104,3116,25,1,18,1
104,3116,25,1,19,1
104,3116,26,1,19,1
104,3116,26,2,23,1
104,3116,27,1,20,1
104,3116,31,1,18,1
104,3116,31,2,20,1
104,3116,32,1,22,1
104,3116,33,1,16,2
104,3116,33,1,19,1
104,3116,33,1,23,2
104,3117,02,2,20,1
104,3117,03,1,20,1
104,3117,04,1,13,1
104,3117,04,1,15,1
104,3117,04,1,16,2
104,3117,04,1,17,1
104,3117,04,1,18,1
104,3117,04,1,19,1
104,3117,04,1,21,2
104,3117,05,1,20,1
104,3117,05,1,23,1
104,3117,05,2,17,1
104,3117,05,2,20,1
104,3117,05,2,23,2
104,3117,07,1,12,1
104,3117,07,1,18,3
104,3117,07,1,19,2
104,3117,07,1,20,1
104,3117,07,1,21,2
104,3117,07,1,22,1
104,3117,07,1,25,1
104,3117,07,2,13,1
104,3117,07,2,16,1
104,3117,07,2,18,1
104,3117,07,2,20,1
104,3117,07,2,21,1
104,3117,07,2,23,1
104,3117,07,2,24,1
104,3117,08,1,15,2
104,3117,08,1,16,3
104,3117,08,1,17,3
104,3117,08,1,18,3
104,3117,08,1,19,5
104,3117,08,1,20,2
104,3117,08,1,21,1
104,3117,08,1,22,1
104,3117,08,1,23,2
104,3117,08,2,16,1
104,3117,08,2,18,2
104,3117,08,2,20,1
104,3117,08,2,21,1
104,3117,08,2,23,2
104,3117,09,1,22,1
104,3117,09,2,20,1
104,3117,10,1,17,1
104,3117,10,1,19,3
104,3117,10,1,20,1
104,3117,10,2,14,1
104,3117,10,2,17,1
104,3117,10,2,18,1
104,3117,10,2,19,1
104,3117,11,2,17,1
104,3117,13,1,15,1
104,3117,13,1,17,1
104,3117,13,1,19,2
104,3117,13,1,20,3
104,3117,13,1,21,4
104,3117,13,1,22,3
104,3117,13,1,23,3
104,3117,13,2,15,2
104,3117,13,2,18,2
104,3117,13,2,19,2
104,3117,13,2,20,1
104,3117,13,2,21,2
104,3117,18,2,20,1
104,3117,19,2,14,1
104,3117,19,2,15,1
104,3117,19,2,16,2
104,3117,19,2,19,1
104,3117,19,2,20,2
104,3117,19,2,22,1
104,3117,19,2,23,1
104,3117,23,1,24,1
104,3117,24,1,18,1
104,3117,25,2,11,1
104,3117,26,1,21,1
104,3117,26,1,22,2
104,3117,27,1,13,1
104,3117,27,2,14,1
104,3117,31,1,17,1
104,3117,31,2,09,1
104,3117,31,2,19,1
104,3117,31,2,21,1
104,3117,32,1,18,1
104,3117,32,2,12,1
104,3117,33,1,16,1
104,3117,33,1,17,1
104,3117,33,1,22,2
104,3117,33,1,23,1
104,3117,33,2,09,1
104,3117,33,2,18,1
104,3117,33,2,22,1
104,3117,33,2,23,1
104,3118,01,1,14,1
104,3118,01,1,15,1
104,3118,01,1,21,1
104,3118,03,1,20,2
104,3118,04,1,14,1
104,3118,04,1,16,1
104,3118,04,2,17,1
104,3118,05,1,19,1
104,3118,05,2,23,1
104,3118,07,1,16,1
104,3118,07,1,23,1
104,3118,07,2,15,1
104,3118,07,2,22,1
104,3118,08,1,15,1
104,3118,08,1,20,1
104,3118,08,1,21,1
104,3118,08,1,23,2
104,3118,10,2,19,1
104,3118,10,2,24,1
104,3118,13,1,17,1
104,3118,13,1,19,2
104,3118,13,1,22,1
104,3118,13,1,24,1
104,3118,13,2,17,1
104,3118,13,2,21,1
104,3118,13,2,25,1
104,3118,14,1,18,1
104,3118,18,2,22,1
104,3118,19,2,12,1
104,3118,19,2,16,1
104,3118,19,2,18,1
104,3118,19,2,20,1
104,3118,19,2,21,1
104,3118,20,2,17,1
104,3118,22,2,15,1
104,3118,25,1,18,1
104,3118,25,2,22,1
104,3118,26,2,23,1
104,3118,27,2,15,1
104,3118,31,1,22,1
104,3118,32,1,09,1
104,3118,32,1,12,1
104,3118,32,1,21,1
104,3118,33,1,19,1
104,3118,33,1,20,2
104,3118,33,2,20,1
104,3118,33,2,21,1
104,3119,05,1,16,1
104,3119,07,1,21,1
104,3119,07,2,22,1
104,3119,07,2,24,1
104,3119,08,1,16,1
104,3119,08,1,17,1
104,3119,08,1,22,2
104,3119,08,2,20,1
104,3119,10,1,16,1
104,3119,10,1,21,1
104,3119,10,1,22,1
104,3119,10,2,23,1
104,3119,13,1,12,1
104,3119,13,1,15,1
104,3119,13,1,16,1
104,3119,13,1,17,1
104,3119,13,1,18,1
104,3119,13,1,20,1
104,3119,13,1,22,1
104,3119,13,2,21,1
104,3119,17,1,16,1
104,3119,19,2,17,1
104,3119,23,1,23,2
104,3119,25,1,21,1
104,3119,33,2,19,1
104,3120,01,1,18,1
104,3120,01,1,21,1
104,3120,03,1,17,1
104,3120,04,1,14,1
104,3120,04,1,23,1
104,3120,05,1,22,1
104,3120,07,1,18,1
104,3120,07,1,21,1
104,3120,08,1,18,1
104,3120,08,1,19,1
104,3120,08,1,24,1
104,3120,08,2,20,1
104,3120,10,2,21,1
104,3120,13,1,18,1
104,3120,13,1,21,2
104,3120,13,2,21,1
104,3120,19,2,19,1
104,3120,23,1,21,1
104,3120,23,1,25,1
104,3120,25,1,20,1
104,3120,25,1,22,1
104,3120,26,1,21,1
104,3120,26,2,20,1
104,3120,31,1,18,1
104,3121,01,1,16,1
104,3121,03,1,16,1
104,3121,04,1,14,1
104,3121,04,1,16,1
104,3121,04,1,23,1
104,3121,05,1,20,1
104,3121,05,1,22,1
104,3121,07,1,23,1
104,3121,07,2,22,1
104,3121,07,2,23,1
104,3121,08,1,13,1
104,3121,08,1,16,1
104,3121,08,1,17,1
104,3121,08,1,18,3
104,3121,08,1,20,2
104,3121,08,1,21,2
104,3121,08,1,24,1
104,3121,08,2,18,1
104,3121,08,2,20,1
104,3121,09,1,22,1
104,3121,12,1,19,1
104,3121,13,1,17,1
104,3121,13,1,21,3
104,3121,13,1,22,3
104,3121,13,1,23,2
104,3121,13,2,18,1
104,3121,13,2,20,2
104,3121,13,2,21,1
104,3121,13,2,22,1
104,3121,18,1,18,1
104,3121,19,2,17,1
104,3121,19,2,23,1
104,3121,20,2,22,1
104,3121,22,2,17,1
104,3121,22,2,19,1
104,3121,26,2,23,1
104,3121,27,1,15,1
104,3121,31,1,12,1
104,3121,31,1,20,1
104,3121,31,1,21,1
104,3121,32,1,19,1
104,3121,32,2,23,1
104,3121,33,1,15,1
104,3121,33,1,22,1
104,3121,33,2,18,1
104,3122,01,1,13,1
104,3122,03,1,20,1
104,3122,05,1,24,1
104,3122,07,1,20,3
104,3122,07,2,21,1
104,3122,07,2,24,2
104,3122,08,1,19,1
104,3122,08,1,22,1
104,3122,08,1,24,1
104,3122,08,2,18,1
104,3122,08,2,22,1
104,3122,10,1,15,1
104,3122,13,1,20,2
104,3122,13,1,21,2
104,3122,13,2,21,1
104,3122,13,2,23,2
104,3122,19,2,17,1
104,3122,19,2,21,1
104,3122,22,2,16,1
104,3122,23,1,22,1
104,3122,25,2,23,1
104,3122,26,1,21,1
104,3122,33,1,17,1
104,3122,33,1,21,1
104,3122,33,1,23,1
104,3123,01,1,16,2
104,3123,01,1,17,1
104,3123,01,1,18,1
104,3123,01,1,25,1
104,3123,03,1,17,1
104,3123,04,1,14,1
104,3123,04,1,15,1
104,3123,04,1,17,1
104,3123,04,1,18,1
104,3123,04,1,20,2
104,3123,04,1,21,1
104,3123,05,1,16,1
104,3123,05,1,21,1
104,3123,05,2,19,1
104,3123,05,2,21,1
104,3123,05,2,23,1
104,3123,05,2,24,1
104,3123,07,1,17,2
104,3123,07,1,19,1
104,3123,07,1,20,2
104,3123,07,1,21,1
104,3123,07,1,22,1
104,3123,07,2,16,1
104,3123,07,2,20,3
104,3123,07,2,21,2
104,3123,08,1,15,2
104,3123,08,1,21,2
104,3123,08,1,22,1
104,3123,08,2,20,1
104,3123,08,2,23,1
104,3123,10,1,17,1
104,3123,13,1,18,1
104,3123,13,1,19,1
104,3123,13,1,20,3
104,3123,13,1,21,3
104,3123,13,1,22,2
104,3123,13,1,23,1
104,3123,13,2,17,1
104,3123,13,2,22,1
104,3123,14,2,18,1
104,3123,19,2,19,2
104,3123,20,2,13,1
104,3123,20,2,23,1
104,3123,22,2,16,1
104,3123,22,2,17,1
104,3123,23,1,19,1
104,3123,25,1,17,1
104,3123,29,1,22,1
104,3123,31,1,19,1
104,3123,31,2,19,2
104,3123,32,2,17,1
104,3123,33,1,23,1
104,3123,33,2,19,1
104,3124,01,1,13,1
104,3124,04,1,18,1
104,3124,05,2,22,1
104,3124,07,1,23,1
104,3124,07,1,24,1
104,3124,07,2,20,1
104,3124,07,2,22,1
104,3124,07,2,23,1
104,3124,08,1,17,1
104,3124,08,1,18,1
104,3124,08,1,20,1
104,3124,08,1,21,1
104,3124,08,2,16,1
104,3124,13,1,17,1
104,3124,13,1,19,1
104,3124,13,1,21,2
104,3124,13,2,19,1
104,3124,13,2,20,1
104,3124,23,1,22,1
104,3124,31,1,22,1
104,3124,32,2,23,1
104,3125,01,1,14,1
104,3125,01,1,17,1
104,3125,01,1,18,1
104,3125,01,1,20,1
104,3125,01,1,23,1
104,3125,05,1,22,1
104,3125,05,2,19,1
104,3125,05,2,21,1
104,3125,07,1,20,1
104,3125,07,2,20,2
104,3125,07,2,24,2
104,3125,08,1,18,1
104,3125,08,1,19,1
104,3125,08,1,22,1
104,3125,08,2,19,1
104,3125,08,2,22,1
104,3125,08,2,23,1
104,3125,09,1,17,1
104,3125,09,1,21,1
104,3125,12,1,23,1
104,3125,13,1,19,1
104,3125,13,1,21,2
104,3125,13,1,22,1
104,3125,13,1,23,3
104,3125,13,1,24,2
104,3125,13,2,17,1
104,3125,13,2,20,2
104,3125,13,2,21,3
104,3125,13,2,22,1
104,3125,13,2,23,3
104,3125,13,2,24,2
104,3125,20,2,25,1
104,3125,22,2,22,1
104,3125,23,1,20,1
104,3125,32,1,18,1
104,3125,33,1,20,1
104,3125,33,1,22,1
104,3125,33,2,20,1
104,3126,01,1,15,1
104,3126,01,1,18,1
104,3126,01,2,20,1
104,3126,04,1,13,1
104,3126,04,1,18,1
104,3126,05,1,21,1
104,3126,05,2,24,1
104,3126,06,2,23,1
104,3126,07,2,15,1
104,3126,07,2,18,2
104,3126,08,1,15,1
104,3126,08,1,20,1
104,3126,08,1,21,1
104,3126,08,2,17,1
104,3126,08,2,18,2
104,3126,08,2,21,2
104,3126,08,2,22,2
104,3126,08,2,23,1
104,3126,08,2,24,1
104,3126,10,1,17,1
104,3126,10,1,20,1
104,3126,13,1,17,1
104,3126,13,1,19,2
104,3126,13,1,22,5
104,3126,13,2,20,1
104,3126,13,2,21,1
104,3126,17,1,15,1
104,3126,17,1,20,1
104,3126,23,1,20,1
104,3126,23,1,23,1
104,3126,27,1,21,1
104,3126,31,1,17,1
104,3126,31,1,22,1
104,3126,32,1,22,1
104,3126,32,1,24,1
104,3126,33,1,18,1
104,3126,33,1,21,1
